תאריך,הגרלה,תלתן,יהלום,לב,עלה
03/05/2026,52822,J,K,10,10,
03/05/2026,52823,Q,8,8,K,
03/05/2026,52824,A,7,J,8,
04/05/2026,52825,7,10,7,10,
04/05/2026,52826,Q,Q,7,7,
04/05/2026,52827,7,9,8,A,
04/05/2026,52828,10,K,7,8,
04/05/2026,52829,7,9,K,7,
04/05/2026,52830,9,Q,J,8,
04/05/2026,52831,Q,K,8,7,
05/05/2026,52832,7,9,Q,8,
05/05/2026,52833,9,Q,K,Q,
05/05/2026,52834,J,7,10,J,
05/05/2026,52835,A,8,10,J,
05/05/2026,52836,9,9,9,10,
05/05/2026,52837,A,K,Q,K,
05/05/2026,52838,K,K,Q,J,
06/05/2026,52839,K,9,J,Q,
06/05/2026,52840,K,A,8,9,
06/05/2026,52841,7,K,9,10,
06/05/2026,52842,K,9,9,Q,
06/05/2026,52843,K,K,10,10,
06/05/2026,52844,10,8,A,J,
06/05/2026,52845,A,9,9,J,
07/05/2026,52846,K,9,10,Q,
07/05/2026,52847,A,9,J,7,
07/05/2026,52848,A,Q,10,10,
07/05/2026,52849,K,8,7,Q,
07/05/2026,52850,10,J,A,10,
07/05/2026,52851,Q,K,K,9,
07/05/2026,52852,7,10,7,K,
08/05/2026,52853,8,J,9,Q,
08/05/2026,52854,10,K,10,Q,
08/05/2026,52855,7,10,9,7,
09/05/2026,52856,7,7,10,Q,
09/05/2026,52857,Q,8,A,9,
10/05/2026,52858,7,10,J,K,
10/05/2026,52859,J,A,J,7,
10/05/2026,52860,A,10,Q,A,
10/05/2026,52861,10,A,Q,9,
10/05/2026,52862,Q,K,A,A,
10/05/2026,52863,Q,8,K,8,
10/05/2026,52864,Q,Q,Q,A,
11/05/2026,52865,8,K,10,8,
11/05/2026,52866,J,9,10,10,
11/05/2026,52867,10,Q,Q,K,
11/05/2026,52868,10,10,J,9,
11/05/2026,52869,7,Q,A,9,
11/05/2026,52870,8,7,Q,10,
11/05/2026,52871,7,10,7,7,
12/05/2026,52872,A,A,7,A,
12/05/2026,52873,10,J,7,K,
12/05/2026,52874,10,10,10,10,
12/05/2026,52875,K,7,9,A,
12/05/2026,52876,A,7,7,10,
12/05/2026,52877,9,9,8,10,
12/05/2026,52878,J,8,Q,J,
13/05/2026,52879,8,Q,8,7,
13/05/2026,52880,Q,10,A,A,
13/05/2026,52881,K,7,K,7,
13/05/2026,52882,8,10,A,K,
13/05/2026,52883,10,8,8,9,
13/05/2026,52884,A,7,7,A,
13/05/2026,52885,7,8,Q,7,
14/05/2026,52886,8,Q,K,K,
14/05/2026,52887,K,K,J,7,
14/05/2026,52888,8,A,7,7,
14/05/2026,52889,K,9,9,8,
14/05/2026,52890,10,7,10,J,
14/05/2026,52891,K,Q,10,7,
14/05/2026,52892,K,9,10,J,
15/05/2026,52893,7,K,7,8,
15/05/2026,52894,J,J,Q,K,
15/05/2026,52895,10,8,A,10,
16/05/2026,52896,8,J,9,7,
16/05/2026,52897,7,K,Q,8,
17/05/2026,52898,A,9,A,9,
17/05/2026,52899,7,A,9,8,
17/05/2026,52900,8,7,Q,Q,
17/05/2026,52901,9,8,K,K,
17/05/2026,52902,K,7,7,A,
17/05/2026,52903,9,7,9,10,
17/05/2026,52904,K,8,9,9,
18/05/2026,52905,A,K,J,9,
18/05/2026,52906,8,Q,J,7,
18/05/2026,52907,A,Q,A,8,
18/05/2026,52908,K,Q,7,Q,
18/05/2026,52909,10,J,K,A,
18/05/2026,52910,K,Q,9,10,
18/05/2026,52911,7,10,J,Q,
19/05/2026,52912,9,Q,A,A,
19/05/2026,52913,10,10,9,K,
19/05/2026,52914,7,J,K,K,
19/05/2026,52915,K,10,K,10,
19/05/2026,52916,Q,Q,J,J,
19/05/2026,52917,K,K,Q,8,
19/05/2026,52918,10,J,K,K,
20/05/2026,52919,10,A,Q,J,
20/05/2026,52920,8,Q,9,8,
20/05/2026,52921,A,Q,A,9,
20/05/2026,52922,8,10,Q,K,
20/05/2026,52923,A,9,9,A,
20/05/2026,52924,A,J,K,J,
20/05/2026,52925,8,7,10,8,
21/05/2026,52926,10,7,10,8,
21/05/2026,52927,A,9,10,10,
21/05/2026,52928,J,J,J,Q,
23/05/2026,52929,A,9,Q,7,
23/05/2026,52930,Q,K,10,A,
24/05/2026,52931,J,A,J,K,
24/05/2026,52932,J,10,10,J,
24/05/2026,52933,7,9,9,7,
24/05/2026,52934,Q,10,A,Q,
24/05/2026,52935,J,8,8,7,
24/05/2026,52936,9,K,7,Q,
24/05/2026,52937,Q,K,8,9,
25/05/2026,52938,K,8,7,Q,
25/05/2026,52939,8,K,J,Q,
25/05/2026,52940,8,9,K,7,
25/05/2026,52941,8,K,9,J,
25/05/2026,52942,K,10,K,8,
25/05/2026,52943,7,A,8,J,
25/05/2026,52944,9,10,9,10,
26/05/2026,52945,Q,9,9,7,
26/05/2026,52946,J,9,10,J,
26/05/2026,52947,K,8,9,Q,
26/05/2026,52948,8,10,10,10,
26/05/2026,52949,10,9,8,Q,
26/05/2026,52950,J,7,Q,K,
26/05/2026,52951,K,7,A,A,
27/05/2026,52952,K,A,9,8,
27/05/2026,52953,7,J,8,8,
27/05/2026,52954,7,10,J,8,
27/05/2026,52955,10,J,A,9,
27/05/2026,52956,7,Q,9,7,
27/05/2026,52957,J,10,9,Q,
27/05/2026,52958,A,A,J,J,
28/05/2026,52959,9,10,J,8,
28/05/2026,52960,Q,10,Q,9,
28/05/2026,52961,A,10,7,7,
28/05/2026,52962,10,A,A,J,
28/05/2026,52963,A,7,10,8,
28/05/2026,52964,10,K,9,K,
28/05/2026,52965,J,8,A,Q,
29/05/2026,52966,7,J,A,K,
29/05/2026,52967,K,7,Q,10,
29/05/2026,52968,Q,7,K,8,
30/05/2026,52969,K,Q,J,7,
30/05/2026,52970,A,9,8,A,
31/05/2026,52971,8,8,8,8,
31/05/2026,52972,10,10,10,A,
31/05/2026,52973,K,8,7,A,
31/05/2026,52974,J,A,8,9,
31/05/2026,52975,9,8,K,9,
31/05/2026,52976,8,8,10,J,
31/05/2026,52977,K,J,J,7,
01/06/2026,52978,J,A,10,10,
01/06/2026,52979,8,7,A,K,
01/06/2026,52980,A,J,9,9,
01/06/2026,52981,A,Q,A,Q,
01/06/2026,52982,7,9,10,8,
01/06/2026,52983,Q,Q,8,J,
01/06/2026,52984,J,J,9,Q,
02/06/2026,52985,J,9,9,9,
02/06/2026,52986,K,J,K,8,
02/06/2026,52987,K,9,J,10,
02/06/2026,52988,K,9,10,A,
02/06/2026,52989,Q,7,A,9,
02/06/2026,52990,Q,K,A,9,
02/06/2026,52991,10,K,J,Q,
03/06/2026,52992,10,8,9,K,
03/06/2026,52993,8,8,J,7,
03/06/2026,52994,10,7,10,Q,
03/06/2026,52995,10,7,9,8,
03/06/2026,52996,9,K,8,Q,
03/06/2026,52997,J,A,9,J,
03/06/2026,52998,10,7,9,J,
04/06/2026,52999,7,9,8,7,
04/06/2026,53000,K,9,A,9,
04/06/2026,53001,9,8,7,7,
04/06/2026,53002,7,8,8,A,
04/06/2026,53003,9,10,9,8,
04/06/2026,53004,J,7,7,Q,
04/06/2026,53005,10,8,K,A,
05/06/2026,53006,K,10,J,10,
05/06/2026,53007,A,8,K,Q,
05/06/2026,53008,K,Q,10,10,
06/06/2026,53009,7,7,A,7,
06/06/2026,53010,K,Q,K,10,
07/06/2026,53011,K,9,8,9,
07/06/2026,53012,9,A,8,10,
07/06/2026,53013,7,7,J,7,
07/06/2026,53014,A,Q,Q,A,
07/06/2026,53015,K,7,Q,10,
07/06/2026,53016,10,Q,10,7,
07/06/2026,53017,A,K,8,Q,
08/06/2026,53018,Q,8,K,J,
08/06/2026,53019,A,9,K,10,
08/06/2026,53020,9,K,8,J,
08/06/2026,53021,7,Q,J,J,
08/06/2026,53022,Q,7,A,7,
08/06/2026,53023,8,K,K,8,
08/06/2026,53024,J,8,A,A,
09/06/2026,53025,J,10,7,8,
09/06/2026,53026,8,9,10,K,
09/06/2026,53027,8,10,7,K,
09/06/2026,53028,K,Q,7,A,
09/06/2026,53029,7,10,Q,8,
09/06/2026,53030,Q,A,8,9,
09/06/2026,53031,9,7,J,K,
10/06/2026,53032,9,A,10,8,
10/06/2026,53033,A,A,9,Q,
10/06/2026,53034,8,A,J,7,
10/06/2026,53035,Q,9,Q,7,
10/06/2026,53036,7,8,7,9,
10/06/2026,53037,7,9,9,7,
10/06/2026,53038,7,9,8,Q,
11/06/2026,53039,Q,A,10,10,
11/06/2026,53040,10,9,Q,9,
11/06/2026,53041,K,J,8,8,
11/06/2026,53042,J,8,10,K,
11/06/2026,53043,8,A,K,Q,
11/06/2026,53044,Q,J,Q,K,
11/06/2026,53045,9,8,K,K,
12/06/2026,53046,9,J,Q,10,
12/06/2026,53047,J,Q,A,J,
12/06/2026,53048,7,8,7,A,
13/06/2026,53049,10,J,9,8,
13/06/2026,53050,J,7,A,8,
14/06/2026,53051,J,7,J,7,
14/06/2026,53052,8,J,K,8,
14/06/2026,53053,K,10,Q,A,
14/06/2026,53054,7,7,J,8,
14/06/2026,53055,10,J,7,9,
14/06/2026,53056,9,9,K,Q,
14/06/2026,53057,A,J,K,8,
15/06/2026,53058,K,A,A,9,
15/06/2026,53059,10,Q,J,9,
15/06/2026,53060,8,9,Q,9,
15/06/2026,53061,Q,9,10,7,
15/06/2026,53062,A,Q,A,9,
15/06/2026,53063,10,10,8,J,
15/06/2026,53064,Q,J,9,A,
16/06/2026,53065,Q,K,J,8,
16/06/2026,53066,9,10,Q,9,
16/06/2026,53067,8,K,K,8,
16/06/2026,53068,8,10,10,Q,
16/06/2026,53069,J,Q,Q,7,
16/06/2026,53070,J,7,K,7,
16/06/2026,53071,10,8,A,7,
17/06/2026,53072,Q,8,9,7,
17/06/2026,53073,A,K,K,A,
17/06/2026,53074,Q,9,K,K,
17/06/2026,53075,K,7,9,Q,
17/06/2026,53076,7,10,10,K,
17/06/2026,53077,A,7,10,7,
17/06/2026,53078,Q,Q,10,J,
18/06/2026,53079,8,A,9,7,
18/06/2026,53080,A,K,10,A,
18/06/2026,53081,K,Q,Q,9,
18/06/2026,53082,7,A,10,A,
18/06/2026,53083,A,K,A,7,
18/06/2026,53084,8,K,10,J,
18/06/2026,53085,Q,Q,7,J,
19/06/2026,53086,10,8,Q,K,
19/06/2026,53087,J,9,8,A,
19/06/2026,53088,10,7,A,8,
20/06/2026,53089,J,7,K,10,
20/06/2026,53090,10,Q,10,J,
21/06/2026,53091,A,K,J,10,
21/06/2026,53092,9,10,Q,10,
21/06/2026,53093,9,J,7,Q,
21/06/2026,53094,K,7,7,Q,
21/06/2026,53095,8,10,Q,9,
21/06/2026,53096,9,A,8,A,
21/06/2026,53097,8,K,9,10,
22/06/2026,53098,A,J,J,K,
22/06/2026,53099,9,8,K,Q,
22/06/2026,53100,J,Q,7,J,
22/06/2026,53101,8,9,10,J,
22/06/2026,53102,A,8,8,9,
22/06/2026,53103,K,10,J,Q,
22/06/2026,53104,7,J,A,10,
23/06/2026,53105,8,10,J,A,
23/06/2026,53106,Q,9,K,J,
23/06/2026,53107,10,7,10,10,
23/06/2026,53108,Q,A,10,10,
23/06/2026,53109,8,10,A,A,
23/06/2026,53110,J,A,Q,9,
23/06/2026,53111,Q,A,9,10,
24/06/2026,53112,A,J,K,10,
24/06/2026,53113,8,K,10,7,
24/06/2026,53114,10,9,8,10,
24/06/2026,53115,J,8,9,7,
24/06/2026,53116,Q,9,J,10,
24/06/2026,53117,10,Q,J,A,
24/06/2026,53118,7,Q,A,9,
25/06/2026,53119,7,K,7,Q,
25/06/2026,53120,7,J,A,A,
25/06/2026,53121,10,10,K,J,
25/06/2026,53122,J,J,A,10,
25/06/2026,53123,Q,K,Q,9,
25/06/2026,53124,10,8,9,Q,
25/06/2026,53125,A,J,K,A,
26/06/2026,53126,10,J,9,10,
26/06/2026,53127,A,9,7,10,
26/06/2026,53128,10,7,A,A,
27/06/2026,53129,10,7,Q,A,
27/06/2026,53130,8,8,7,7,
28/06/2026,53131,9,J,10,10,
28/06/2026,53132,9,9,7,J,
28/06/2026,53133,K,J,9,J,
28/06/2026,53134,7,9,J,K,
28/06/2026,53135,7,8,8,A,
28/06/2026,53136,9,J,8,K,
28/06/2026,53137,8,K,J,J,
29/06/2026,53138,K,A,A,9,
29/06/2026,53139,8,9,10,Q,
29/06/2026,53140,9,Q,8,A,
29/06/2026,53141,10,8,Q,Q,
29/06/2026,53142,7,7,K,10,
29/06/2026,53143,Q,7,8,A,
29/06/2026,53144,10,9,9,K,
30/06/2026,53145,Q,Q,7,9,
30/06/2026,53146,9,A,10,J,
30/06/2026,53147,8,A,A,10,
30/06/2026,53148,9,K,A,9,
30/06/2026,53149,J,K,8,9,
30/06/2026,53150,10,10,10,7,
30/06/2026,53151,A,10,7,K,
01/07/2026,53152,9,9,Q,A,
01/07/2026,53153,K,J,K,A,
01/07/2026,53154,9,K,7,10,
01/07/2026,53155,Q,8,A,10,
01/07/2026,53156,9,J,Q,10,
01/07/2026,53157,7,A,J,A,
01/07/2026,53158,7,7,10,8,
02/07/2026,53159,9,K,8,K,
02/07/2026,53160,8,J,8,8,
02/07/2026,53161,7,8,7,10,
02/07/2026,53162,K,J,9,8,
02/07/2026,53163,J,10,9,7,
02/07/2026,53164,7,7,K,10,
02/07/2026,53165,10,8,Q,7,
03/07/2026,53166,10,J,A,9,
03/07/2026,53167,7,7,A,Q,
03/07/2026,53168,8,10,9,J,
04/07/2026,53169,9,J,A,A,
04/07/2026,53170,10,A,Q,8,
05/07/2026,53171,10,7,K,8,
05/07/2026,53172,7,Q,A,K,
05/07/2026,53173,A,A,7,10,
05/07/2026,53174,J,10,J,7,
05/07/2026,53175,9,Q,10,7,
05/07/2026,53176,A,10,8,K,
05/07/2026,53177,8,9,J,K,
06/07/2026,53178,7,K,8,7,
06/07/2026,53179,J,8,K,8,
06/07/2026,53180,7,K,9,J,
06/07/2026,53181,A,Q,7,K,
06/07/2026,53182,K,8,J,Q,
06/07/2026,53183,A,8,A,8,
06/07/2026,53184,10,A,8,A,
07/07/2026,53185,Q,Q,7,9,
07/07/2026,53186,8,Q,8,7,
07/07/2026,53187,J,J,8,Q,
07/07/2026,53188,Q,9,10,7,
07/07/2026,53189,7,J,8,9,
07/07/2026,53190,10,J,A,9,
07/07/2026,53191,9,K,K,7,
08/07/2026,53192,Q,7,J,K,
08/07/2026,53193,9,A,8,A,
08/07/2026,53194,8,A,7,Q,
08/07/2026,53195,7,J,K,7,
08/07/2026,53196,Q,9,K,8,
08/07/2026,53197,A,7,8,Q,
08/07/2026,53198,9,9,A,A,
09/07/2026,53199,Q,A,A,9,
09/07/2026,53200,Q,9,7,A,
09/07/2026,53201,10,9,7,8,
09/07/2026,53202,8,Q,9,A,
09/07/2026,53203,A,A,10,Q,
09/07/2026,53204,9,A,8,Q,
09/07/2026,53205,9,10,7,K,
10/07/2026,53206,K,10,9,8,
10/07/2026,53207,J,10,A,10,
10/07/2026,53208,A,10,8,9,
11/07/2026,53209,7,A,J,10,
11/07/2026,53210,8,J,J,10,
12/07/2026,53211,J,7,9,8,
12/07/2026,53212,9,9,K,8,
12/07/2026,53213,8,7,Q,10,
12/07/2026,53214,9,J,8,Q,
12/07/2026,53215,Q,7,8,A,
12/07/2026,53216,8,9,J,Q,
12/07/2026,53217,7,9,9,A,
13/07/2026,53218,7,A,J,8,
13/07/2026,53219,9,10,J,J,
13/07/2026,53220,9,A,A,Q,
13/07/2026,53221,10,7,A,J,
13/07/2026,53222,8,J,K,J,
13/07/2026,53223,10,7,10,10,
13/07/2026,53224,7,7,A,7,
14/07/2026,53225,Q,K,7,8,
14/07/2026,53226,8,8,A,7,
14/07/2026,53227,K,8,J,Q,
14/07/2026,53228,J,8,K,J,
14/07/2026,53229,A,8,8,A,
14/07/2026,53230,A,Q,K,K,
14/07/2026,53231,A,A,9,9,
15/07/2026,53232,A,Q,A,7,
15/07/2026,53233,7,9,K,A,
15/07/2026,53234,Q,Q,Q,K,
15/07/2026,53235,A,J,9,K,
15/07/2026,53236,9,7,J,A,
15/07/2026,53237,A,7,K,K,
15/07/2026,53238,10,8,Q,J,
16/07/2026,53239,J,10,8,K,
16/07/2026,53240,J,K,A,J,
16/07/2026,53241,10,Q,J,10,
16/07/2026,53242,Q,10,J,8,
16/07/2026,53243,7,K,K,J,
16/07/2026,53244,8,7,J,Q,
16/07/2026,53245,Q,10,Q,J,
17/07/2026,53246,K,9,7,J,
17/07/2026,53247,Q,Q,7,A,
17/07/2026,53248,7,Q,9,Q,
18/07/2026,53249,7,A,A,J,
18/07/2026,53250,10,K,K,K,
19/07/2026,53251,8,K,Q,Q,
19/07/2026,53252,7,J,9,10,
19/07/2026,53253,8,9,9,J,
19/07/2026,53254,9,A,7,8,
19/07/2026,53255,10,8,8,7,
19/07/2026,53256,10,9,9,J,
19/07/2026,53257,Q,A,A,8,
20/07/2026,53258,A,9,K,9,
20/07/2026,53259,10,J,Q,A,
20/07/2026,53260,9,9,9,7,
20/07/2026,53261,K,J,J,A,
20/07/2026,53262,9,7,7,A,
20/07/2026,53263,8,Q,K,7,
20/07/2026,53264,7,10,10,8,
21/07/2026,53265,8,7,8,9,
21/07/2026,53266,A,10,K,8,
21/07/2026,53267,7,J,A,10,
21/07/2026,53268,8,J,8,Q,
21/07/2026,53269,A,A,J,A,
21/07/2026,53270,7,10,10,7,
21/07/2026,53271,Q,7,K,9,
22/07/2026,53272,8,J,J,8,
22/07/2026,53273,8,9,7,K,
22/07/2026,53274,9,7,K,Q,
22/07/2026,53275,J,10,8,A,
23/07/2026,53276,Q,Q,8,10,
23/07/2026,53277,Q,A,8,9,
23/07/2026,53278,8,9,9,10,
23/07/2026,53279,A,J,8,A,
23/07/2026,53280,10,Q,J,J,
23/07/2026,53281,A,7,A,Q,
23/07/2026,53282,7,7,8,10,
24/07/2026,53283,J,7,10,8,
24/07/2026,53284,A,7,Q,8,
24/07/2026,53285,Q,7,10,Q,
25/07/2026,53286,K,Q,8,A,
25/07/2026,53287,8,7,7,A,
26/07/2026,53288,7,K,8,8,
26/07/2026,53289,A,Q,A,9,
26/07/2026,53290,8,K,A,7,
26/07/2026,53291,10,10,A,10,
26/07/2026,53292,7,9,10,Q,
26/07/2026,53293,A,10,7,10,
26/07/2026,53294,A,A,Q,A,
27/07/2026,53295,K,K,9,Q,
27/07/2026,53296,K,A,10,Q,
27/07/2026,53297,J,Q,7,A,
27/07/2026,53298,7,Q,9,K,
27/07/2026,53299,A,A,9,Q,
27/07/2026,53300,9,10,A,J,
27/07/2026,53301,10,7,Q,Q,
28/07/2026,53302,K,9,8,Q,
28/07/2026,53303,J,10,10,9,
28/07/2026,53304,K,10,Q,K,
28/07/2026,53305,10,Q,K,Q,
28/07/2026,53306,8,J,8,8,
28/07/2026,53307,Q,A,9,10,
28/07/2026,53308,10,7,7,8,
29/07/2026,53309,8,8,A,A,
29/07/2026,53310,7,A,7,J,
29/07/2026,53311,K,Q,K,8,
29/07/2026,53312,J,7,Q,7,
29/07/2026,53313,7,8,K,10,
29/07/2026,53314,K,K,Q,K,
29/07/2026,53315,8,K,Q,A,
30/07/2026,53316,10,8,7,9,
30/07/2026,53317,K,J,9,10,
30/07/2026,53318,J,K,A,7,
30/07/2026,53319,A,Q,8,9,
30/07/2026,53320,A,K,8,7,
30/07/2026,53321,7,9,9,Q,
30/07/2026,53322,10,10,9,K,
31/07/2026,53323,A,J,9,8,
31/07/2026,53324,A,9,J,9,
31/07/2026,53325,8,7,K,A,
01/08/2026,53326,9,J,Q,A,
01/08/2026,53327,8,A,9,Q,
02/08/2026,53328,8,10,10,A,
02/08/2026,53329,8,8,K,7,
02/08/2026,53330,7,9,9,7,
02/08/2026,53331,Q,7,8,Q,
02/08/2026,53332,10,K,10,8,
02/08/2026,53333,Q,Q,10,A,
02/08/2026,53334,K,J,Q,8,
03/08/2026,53335,9,Q,7,J,
03/08/2026,53336,Q,J,J,7,
03/08/2026,53337,8,9,10,K,
03/08/2026,53338,A,K,Q,8,
03/08/2026,53339,J,9,K,Q,
03/08/2026,53340,10,Q,Q,J,
03/08/2026,53341,8,8,8,9,
04/08/2026,53342,8,J,10,10,
04/08/2026,53343,7,7,A,8,
04/08/2026,53344,8,10,8,9,
04/08/2026,53345,10,J,9,J,
04/08/2026,53346,K,Q,A,A,
04/08/2026,53347,J,7,J,10,
04/08/2026,53348,8,9,10,10,
05/08/2026,53349,10,J,J,8,
05/08/2026,53350,J,7,K,J,
05/08/2026,53351,7,7,A,9,
05/08/2026,53352,8,K,9,A,
05/08/2026,53353,A,9,10,J,
05/08/2026,53354,Q,Q,K,J,
05/08/2026,53355,K,10,7,9,
06/08/2026,53356,Q,J,Q,10,
06/08/2026,53357,Q,A,7,7,
06/08/2026,53358,8,9,9,8,
06/08/2026,53359,8,8,J,J,
06/08/2026,53360,K,8,7,Q,
06/08/2026,53361,10,J,Q,K,
06/08/2026,53362,Q,9,Q,7,
07/08/2026,53363,A,8,Q,K,
07/08/2026,53364,A,10,8,10,
07/08/2026,53365,7,8,10,A,
08/08/2026,53366,8,8,K,9,
08/08/2026,53367,Q,K,A,9,
09/08/2026,53368,J,10,J,9,
09/08/2026,53369,8,8,A,9,
09/08/2026,53370,J,A,9,A,
09/08/2026,53371,9,7,7,K,
09/08/2026,53372,K,A,Q,7,
09/08/2026,53373,A,K,J,J,
09/08/2026,53374,7,K,Q,A,
10/08/2026,53375,10,Q,A,A,
10/08/2026,53376,Q,Q,J,Q,
10/08/2026,53377,10,9,7,10,
10/08/2026,53378,9,Q,J,K,
10/08/2026,53379,7,Q,K,J,
10/08/2026,53380,7,A,K,Q,
10/08/2026,53381,Q,A,9,7,
11/08/2026,53382,10,8,A,7,
11/08/2026,53383,9,7,8,J,
11/08/2026,53384,Q,9,J,A,
11/08/2026,53385,Q,8,8,10,
11/08/2026,53386,J,Q,A,A,
11/08/2026,53387,J,10,J,K,
11/08/2026,53388,A,9,7,J,
12/08/2026,53389,10,10,A,7,
12/08/2026,53390,10,7,7,K,
