תאריך,הגרלה,תלתן,יהלום,לב,עלה
05/05/2008,17930,A,10,Q,8,
05/05/2008,17931,J,9,10,10,
05/05/2008,17932,K,7,K,J,
05/05/2008,17933,Q,7,K,J,
05/05/2008,17934,J,8,A,10,
05/05/2008,17935,10,J,7,Q,
06/05/2008,17936,10,A,10,A,
06/05/2008,17937,7,A,Q,Q,
06/05/2008,17938,10,A,A,Q,
06/05/2008,17939,K,A,9,K,
06/05/2008,17940,10,7,7,K,
07/05/2008,17941,7,Q,K,K,
07/05/2008,17942,Q,K,8,8,
08/05/2008,17943,K,8,Q,9,
08/05/2008,17944,A,10,A,Q,
08/05/2008,17945,8,8,9,7,
08/05/2008,17946,9,J,9,7,
08/05/2008,17947,7,7,Q,J,
08/05/2008,17948,8,A,9,10,
09/05/2008,17949,9,Q,Q,7,
09/05/2008,17950,Q,8,J,A,
09/05/2008,17951,10,8,8,8,
10/05/2008,17952,9,10,10,A,
10/05/2008,17953,8,10,K,K,
11/05/2008,17954,K,9,10,Q,
11/05/2008,17955,A,A,Q,A,
11/05/2008,17956,J,K,Q,9,
11/05/2008,17957,7,J,K,9,
11/05/2008,17958,Q,8,9,A,
11/05/2008,17959,8,9,9,8,
12/05/2008,17960,Q,J,Q,K,
12/05/2008,17961,Q,8,9,7,
12/05/2008,17962,8,Q,9,10,
12/05/2008,17963,Q,10,7,9,
12/05/2008,17964,7,9,Q,K,
12/05/2008,17965,J,Q,10,J,
13/05/2008,17966,Q,10,10,A,
13/05/2008,17967,J,K,J,J,
13/05/2008,17968,A,A,K,7,
13/05/2008,17969,J,J,10,J,
13/05/2008,17970,10,10,7,10,
13/05/2008,17971,10,10,9,Q,
14/05/2008,17972,J,7,A,A,
14/05/2008,17973,K,7,K,8,
14/05/2008,17974,8,9,J,Q,
14/05/2008,17975,A,10,A,10,
14/05/2008,17976,10,A,K,8,
14/05/2008,17977,10,Q,K,J,
15/05/2008,17978,K,8,Q,10,
15/05/2008,17979,8,K,7,8,
15/05/2008,17980,9,7,Q,K,
15/05/2008,17981,K,8,J,K,
15/05/2008,17982,A,Q,J,9,
15/05/2008,17983,J,9,Q,Q,
16/05/2008,17984,J,9,10,8,
16/05/2008,17985,A,Q,Q,K,
16/05/2008,17986,J,8,Q,7,
17/05/2008,17987,K,Q,A,Q,
17/05/2008,17988,10,Q,7,A,
18/05/2008,17989,J,Q,J,9,
18/05/2008,17990,A,10,A,J,
18/05/2008,17991,7,8,7,9,
18/05/2008,17992,8,8,Q,J,
18/05/2008,17993,8,J,7,9,
18/05/2008,17994,A,10,8,J,
19/05/2008,17995,8,7,A,10,
19/05/2008,17996,7,9,Q,J,
19/05/2008,17997,K,7,Q,9,
19/05/2008,17998,7,9,J,9,
19/05/2008,17999,A,A,A,K,
19/05/2008,18000,A,Q,9,7,
20/05/2008,18001,9,10,K,10,
20/05/2008,18002,Q,8,9,J,
20/05/2008,18003,10,9,Q,10,
20/05/2008,18004,K,8,9,8,
20/05/2008,18005,8,9,Q,8,
20/05/2008,18006,K,Q,8,9,
21/05/2008,18007,K,8,A,Q,
21/05/2008,18008,K,J,7,10,
21/05/2008,18009,J,A,J,A,
21/05/2008,18010,K,Q,9,J,
21/05/2008,18011,Q,A,9,8,
21/05/2008,18012,7,K,J,K,
22/05/2008,18013,8,J,K,J,
22/05/2008,18014,A,J,8,7,
22/05/2008,18015,9,A,8,8,
22/05/2008,18016,K,Q,10,K,
22/05/2008,18017,10,8,10,10,
22/05/2008,18018,9,7,10,J,
23/05/2008,18019,9,Q,10,9,
23/05/2008,18020,A,A,Q,Q,
23/05/2008,18021,K,A,J,7,
24/05/2008,18022,A,8,A,7,
24/05/2008,18023,J,10,A,J,
25/05/2008,18024,Q,7,8,J,
25/05/2008,18025,8,8,9,7,
25/05/2008,18026,K,9,8,A,
25/05/2008,18027,K,J,7,A,
25/05/2008,18028,A,K,J,Q,
25/05/2008,18029,A,10,A,7,
26/05/2008,18030,J,10,10,J,
26/05/2008,18031,7,10,J,J,
26/05/2008,18032,K,J,K,A,
26/05/2008,18033,A,7,10,8,
26/05/2008,18034,K,10,9,8,
26/05/2008,18035,Q,J,Q,J,
27/05/2008,18036,10,J,K,10,
27/05/2008,18037,9,K,J,K,
27/05/2008,18038,7,Q,A,10,
27/05/2008,18039,9,K,K,9,
27/05/2008,18040,9,9,Q,J,
27/05/2008,18041,K,7,A,8,
28/05/2008,18042,10,J,J,7,
28/05/2008,18043,8,7,Q,J,
28/05/2008,18044,J,A,K,J,
28/05/2008,18045,7,Q,7,A,
28/05/2008,18046,9,7,Q,8,
28/05/2008,18047,10,J,A,7,
29/05/2008,18048,A,9,10,7,
29/05/2008,18049,Q,Q,J,J,
29/05/2008,18050,8,J,J,7,
29/05/2008,18051,7,9,K,A,
29/05/2008,18052,J,10,A,7,
29/05/2008,18053,9,8,A,10,
30/05/2008,18054,K,J,7,K,
30/05/2008,18055,7,K,8,9,
30/05/2008,18056,7,9,9,J,
31/05/2008,18057,A,J,J,J,
31/05/2008,18058,9,Q,J,7,
01/06/2008,18059,K,Q,9,7,
01/06/2008,18060,K,K,9,10,
01/06/2008,18061,9,J,9,7,
01/06/2008,18062,9,7,K,Q,
01/06/2008,18063,J,7,Q,A,
01/06/2008,18064,9,10,Q,A,
02/06/2008,18065,J,8,J,Q,
02/06/2008,18066,A,A,A,10,
02/06/2008,18067,9,9,8,7,
02/06/2008,18068,10,Q,K,K,
02/06/2008,18069,Q,Q,Q,8,
02/06/2008,18070,10,Q,9,J,
03/06/2008,18071,J,10,9,7,
03/06/2008,18072,8,10,10,9,
03/06/2008,18073,9,9,10,K,
03/06/2008,18074,8,J,10,Q,
03/06/2008,18075,A,J,9,7,
03/06/2008,18076,J,8,9,J,
04/06/2008,18077,A,8,J,J,
04/06/2008,18078,J,9,7,9,
04/06/2008,18079,K,K,A,A,
04/06/2008,18080,K,A,9,A,
04/06/2008,18081,K,J,Q,J,
04/06/2008,18082,9,J,7,7,
05/06/2008,18083,7,K,J,8,
05/06/2008,18084,K,K,J,A,
05/06/2008,18085,7,K,K,7,
05/06/2008,18086,K,9,7,J,
05/06/2008,18087,Q,J,J,9,
05/06/2008,18088,7,9,J,A,
06/06/2008,18089,7,10,9,10,
06/06/2008,18090,J,10,A,10,
06/06/2008,18091,8,9,9,J,
07/06/2008,18092,10,9,Q,8,
07/06/2008,18093,Q,Q,J,7,
08/06/2008,18094,K,9,J,Q,
08/06/2008,18095,9,7,J,10,
08/06/2008,18096,9,10,10,10,
09/06/2008,18097,Q,Q,A,7,
09/06/2008,18098,J,Q,K,Q,
10/06/2008,18099,K,Q,10,A,
10/06/2008,18100,9,Q,Q,8,
10/06/2008,18101,8,A,K,J,
10/06/2008,18102,Q,8,J,9,
10/06/2008,18103,10,9,J,J,
10/06/2008,18104,A,J,Q,7,
11/06/2008,18105,10,7,10,10,
11/06/2008,18106,9,8,K,J,
11/06/2008,18107,10,8,8,K,
11/06/2008,18108,7,K,9,Q,
11/06/2008,18109,J,A,9,Q,
11/06/2008,18110,9,Q,10,K,
12/06/2008,18111,7,A,Q,K,
12/06/2008,18112,8,A,9,8,
12/06/2008,18113,A,8,7,J,
12/06/2008,18114,7,Q,J,10,
12/06/2008,18115,9,9,7,7,
12/06/2008,18116,7,10,8,Q,
13/06/2008,18117,7,8,K,9,
13/06/2008,18118,7,K,K,8,
13/06/2008,18119,Q,9,A,7,
14/06/2008,18120,K,J,J,9,
14/06/2008,18121,7,J,7,10,
15/06/2008,18122,8,9,8,A,
15/06/2008,18123,10,Q,7,7,
15/06/2008,18124,9,Q,9,A,
15/06/2008,18125,K,9,9,K,
15/06/2008,18126,8,J,J,A,
15/06/2008,18127,9,7,A,8,
16/06/2008,18128,9,10,J,K,
16/06/2008,18129,K,J,7,9,
16/06/2008,18130,7,9,9,J,
16/06/2008,18131,K,K,A,7,
16/06/2008,18132,A,K,7,Q,
16/06/2008,18133,8,Q,Q,10,
17/06/2008,18134,K,9,8,9,
17/06/2008,18135,9,A,K,8,
17/06/2008,18136,A,9,K,Q,
17/06/2008,18137,J,Q,9,Q,
17/06/2008,18138,Q,10,A,J,
17/06/2008,18139,10,K,9,J,
18/06/2008,18140,9,7,7,K,
18/06/2008,18141,J,9,10,A,
18/06/2008,18142,8,9,J,8,
18/06/2008,18143,A,8,Q,K,
18/06/2008,18144,K,J,10,Q,
18/06/2008,18145,J,7,9,10,
19/06/2008,18146,9,9,K,J,
19/06/2008,18147,8,A,K,K,
19/06/2008,18148,Q,J,K,A,
19/06/2008,18149,8,10,9,Q,
19/06/2008,18150,9,7,A,A,
19/06/2008,18151,7,K,9,9,
20/06/2008,18152,7,9,J,Q,
20/06/2008,18153,A,10,A,Q,
20/06/2008,18154,7,K,9,K,
21/06/2008,18155,K,Q,8,10,
21/06/2008,18156,A,K,Q,9,
22/06/2008,18157,J,10,7,Q,
22/06/2008,18158,9,9,K,K,
22/06/2008,18159,8,J,A,K,
22/06/2008,18160,A,7,9,J,
22/06/2008,18161,K,Q,10,Q,
22/06/2008,18162,J,J,7,10,
23/06/2008,18163,7,7,9,A,
23/06/2008,18164,J,K,K,J,
23/06/2008,18165,K,10,8,K,
23/06/2008,18166,8,7,7,A,
23/06/2008,18167,J,8,10,8,
23/06/2008,18168,K,9,K,9,
24/06/2008,18169,Q,K,Q,J,
24/06/2008,18170,A,9,8,K,
24/06/2008,18171,A,7,9,9,
24/06/2008,18172,9,7,A,9,
24/06/2008,18173,8,A,9,8,
24/06/2008,18174,9,J,Q,A,
25/06/2008,18175,A,A,Q,10,
25/06/2008,18176,9,K,A,7,
25/06/2008,18177,K,J,7,A,
25/06/2008,18178,10,A,9,K,
25/06/2008,18179,8,8,9,8,
25/06/2008,18180,10,10,K,9,
26/06/2008,18181,A,9,K,10,
26/06/2008,18182,J,K,A,K,
26/06/2008,18183,10,9,J,Q,
26/06/2008,18184,10,K,A,Q,
26/06/2008,18185,J,J,7,K,
26/06/2008,18186,9,9,8,A,
27/06/2008,18187,K,A,Q,K,
27/06/2008,18188,Q,8,K,A,
27/06/2008,18189,10,9,K,10,
28/06/2008,18190,J,10,Q,Q,
28/06/2008,18191,9,8,A,A,
29/06/2008,18192,K,10,J,Q,
29/06/2008,18193,A,K,J,K,
29/06/2008,18194,J,10,7,10,
29/06/2008,18195,10,7,A,K,
29/06/2008,18196,10,A,8,K,
29/06/2008,18197,10,K,8,8,
30/06/2008,18198,A,K,10,J,
30/06/2008,18199,A,Q,9,A,
30/06/2008,18200,8,10,K,9,
30/06/2008,18201,A,9,7,J,
30/06/2008,18202,8,7,7,J,
30/06/2008,18203,7,Q,K,J,
01/07/2008,18204,7,8,Q,A,
01/07/2008,18205,Q,7,7,Q,
01/07/2008,18206,8,J,J,10,
01/07/2008,18207,7,8,K,K,
01/07/2008,18208,9,Q,J,10,
01/07/2008,18209,10,8,8,8,
02/07/2008,18210,10,9,A,K,
02/07/2008,18211,8,Q,10,7,
02/07/2008,18212,A,8,7,8,
02/07/2008,18213,J,7,K,J,
02/07/2008,18214,A,7,10,A,
02/07/2008,18215,7,K,Q,A,
03/07/2008,18216,K,A,8,Q,
03/07/2008,18217,8,J,10,K,
03/07/2008,18218,7,7,10,K,
03/07/2008,18219,A,10,9,A,
03/07/2008,18220,Q,9,A,A,
03/07/2008,18221,Q,A,Q,7,
04/07/2008,18222,K,K,8,J,
04/07/2008,18223,9,8,10,A,
04/07/2008,18224,8,9,10,Q,
05/07/2008,18225,K,K,8,10,
05/07/2008,18226,8,K,10,7,
06/07/2008,18227,9,10,A,Q,
06/07/2008,18228,K,8,K,7,
06/07/2008,18229,7,9,8,K,
06/07/2008,18230,A,9,10,K,
06/07/2008,18231,10,K,10,7,
06/07/2008,18232,9,K,7,10,
07/07/2008,18233,A,Q,7,8,
07/07/2008,18234,8,K,K,7,
07/07/2008,18235,J,8,10,10,
07/07/2008,18236,A,A,9,7,
07/07/2008,18237,J,10,Q,10,
07/07/2008,18238,10,A,K,10,
08/07/2008,18239,J,J,J,J,
08/07/2008,18240,K,J,7,7,
08/07/2008,18241,Q,J,Q,9,
08/07/2008,18242,9,10,9,Q,
08/07/2008,18243,10,Q,7,8,
08/07/2008,18244,10,7,Q,8,
09/07/2008,18245,K,A,Q,Q,
09/07/2008,18246,K,10,8,10,
09/07/2008,18247,9,7,Q,Q,
09/07/2008,18248,7,Q,9,Q,
09/07/2008,18249,8,A,K,J,
09/07/2008,18250,10,K,10,9,
10/07/2008,18251,A,9,10,8,
10/07/2008,18252,9,J,K,7,
10/07/2008,18253,K,10,7,A,
10/07/2008,18254,8,9,Q,7,
10/07/2008,18255,7,8,8,8,
10/07/2008,18256,10,A,7,K,
11/07/2008,18257,Q,A,8,A,
11/07/2008,18258,K,J,J,A,
11/07/2008,18259,10,9,Q,7,
12/07/2008,18260,Q,7,K,7,
12/07/2008,18261,9,Q,A,K,
13/07/2008,18262,K,8,7,9,
13/07/2008,18263,Q,9,8,A,
13/07/2008,18264,10,7,8,8,
13/07/2008,18265,J,9,A,9,
13/07/2008,18266,7,9,7,K,
13/07/2008,18267,7,Q,9,J,
14/07/2008,18268,Q,10,8,7,
14/07/2008,18269,9,9,7,7,
14/07/2008,18270,J,A,7,8,
14/07/2008,18271,10,A,9,K,
14/07/2008,18272,9,K,7,Q,
14/07/2008,18273,J,8,7,Q,
15/07/2008,18274,9,K,8,K,
15/07/2008,18275,7,7,J,7,
15/07/2008,18276,Q,J,8,K,
15/07/2008,18277,8,8,J,10,
15/07/2008,18278,10,7,9,9,
15/07/2008,18279,K,K,9,J,
16/07/2008,18280,Q,K,10,A,
16/07/2008,18281,J,9,K,J,
16/07/2008,18282,7,9,7,9,
16/07/2008,18283,9,K,K,Q,
16/07/2008,18284,J,Q,Q,10,
16/07/2008,18285,8,A,K,10,
17/07/2008,18286,Q,10,10,K,
17/07/2008,18287,A,A,J,Q,
17/07/2008,18288,7,J,J,10,
17/07/2008,18289,Q,10,Q,K,
17/07/2008,18290,Q,8,8,10,
17/07/2008,18291,10,A,10,10,
18/07/2008,18292,7,9,K,K,
18/07/2008,18293,Q,9,Q,10,
18/07/2008,18294,K,A,9,7,
19/07/2008,18295,8,J,J,K,
19/07/2008,18296,9,J,J,Q,
20/07/2008,18297,K,7,K,K,
20/07/2008,18298,J,8,10,K,
20/07/2008,18299,K,J,Q,7,
20/07/2008,18300,A,A,9,10,
20/07/2008,18301,8,10,Q,7,
20/07/2008,18302,7,Q,J,7,
21/07/2008,18303,10,7,8,J,
21/07/2008,18304,9,10,J,10,
21/07/2008,18305,A,A,A,8,
21/07/2008,18306,Q,10,K,9,
21/07/2008,18307,10,K,A,10,
21/07/2008,18308,A,7,9,J,
22/07/2008,18309,K,J,8,Q,
22/07/2008,18310,K,Q,K,10,
22/07/2008,18311,J,10,K,8,
22/07/2008,18312,9,K,Q,10,
22/07/2008,18313,8,8,10,9,
22/07/2008,18314,J,10,K,A,
23/07/2008,18315,7,9,10,8,
23/07/2008,18316,9,7,9,K,
23/07/2008,18317,8,A,10,10,
23/07/2008,18318,K,9,Q,K,
23/07/2008,18319,7,J,9,10,
23/07/2008,18320,K,J,10,9,
24/07/2008,18321,K,K,8,9,
24/07/2008,18322,7,7,J,7,
24/07/2008,18323,J,Q,9,10,
24/07/2008,18324,J,Q,10,7,
24/07/2008,18325,A,9,J,8,
24/07/2008,18326,K,10,7,9,
25/07/2008,18327,A,Q,Q,10,
25/07/2008,18328,J,7,9,8,
25/07/2008,18329,J,8,A,8,
26/07/2008,18330,K,K,K,J,
26/07/2008,18331,7,A,J,7,
27/07/2008,18332,9,Q,K,9,
27/07/2008,18333,Q,A,J,K,
27/07/2008,18334,J,A,10,K,
27/07/2008,18335,10,K,A,9,
27/07/2008,18336,10,8,9,K,
27/07/2008,18337,J,K,10,9,
28/07/2008,18338,J,K,9,K,
28/07/2008,18339,7,8,10,8,
28/07/2008,18340,J,7,A,A,
28/07/2008,18341,8,9,Q,K,
28/07/2008,18342,7,K,9,10,
28/07/2008,18343,8,8,8,A,
29/07/2008,18344,9,9,A,7,
29/07/2008,18345,7,8,10,J,
29/07/2008,18346,K,J,10,10,
29/07/2008,18347,9,9,10,8,
29/07/2008,18348,7,7,K,K,
29/07/2008,18349,J,10,Q,A,
30/07/2008,18350,9,7,Q,J,
30/07/2008,18351,A,J,9,9,
30/07/2008,18352,9,8,K,8,
30/07/2008,18353,J,9,J,K,
30/07/2008,18354,A,10,J,A,
30/07/2008,18355,9,7,K,Q,
31/07/2008,18356,7,Q,A,9,
31/07/2008,18357,10,A,8,A,
31/07/2008,18358,Q,8,7,9,
31/07/2008,18359,Q,7,K,J,
31/07/2008,18360,J,9,A,Q,
31/07/2008,18361,9,9,9,7,
01/08/2008,18362,Q,Q,7,A,
01/08/2008,18363,7,K,K,8,
01/08/2008,18364,J,9,J,K,
02/08/2008,18365,J,8,A,8,
02/08/2008,18366,A,A,Q,J,
03/08/2008,18367,9,7,10,J,
03/08/2008,18368,A,K,A,7,
03/08/2008,18369,K,J,7,10,
03/08/2008,18370,10,7,7,10,
03/08/2008,18371,8,K,7,K,
03/08/2008,18372,7,K,8,J,
04/08/2008,18373,K,9,K,7,
04/08/2008,18374,7,7,J,7,
04/08/2008,18375,K,7,Q,A,
04/08/2008,18376,K,9,8,7,
04/08/2008,18377,A,7,9,A,
04/08/2008,18378,8,Q,7,7,
05/08/2008,18379,7,8,K,A,
05/08/2008,18380,8,9,10,Q,
05/08/2008,18381,K,10,10,Q,
05/08/2008,18382,Q,A,7,J,
05/08/2008,18383,J,10,9,A,
05/08/2008,18384,7,7,K,J,
06/08/2008,18385,K,9,9,7,
06/08/2008,18386,9,J,K,J,
06/08/2008,18387,8,8,Q,9,
06/08/2008,18388,K,J,K,10,
06/08/2008,18389,10,Q,J,K,
06/08/2008,18390,J,A,10,J,
07/08/2008,18391,8,7,9,K,
07/08/2008,18392,J,9,J,K,
07/08/2008,18393,9,7,A,10,
07/08/2008,18394,7,10,7,10,
07/08/2008,18395,Q,8,J,10,
07/08/2008,18396,A,8,8,K,
08/08/2008,18397,A,Q,10,J,
08/08/2008,18398,A,K,A,K,
08/08/2008,18399,Q,K,Q,9,
10/08/2008,18400,J,A,8,A,
10/08/2008,18401,9,10,10,Q,
10/08/2008,18402,9,A,8,Q,
10/08/2008,18403,7,9,7,K,
10/08/2008,18404,10,J,7,10,
10/08/2008,18405,10,A,7,K,
11/08/2008,18406,K,7,J,J,
11/08/2008,18407,A,K,10,J,
11/08/2008,18408,10,K,8,A,
11/08/2008,18409,K,J,9,7,
11/08/2008,18410,10,Q,A,8,
11/08/2008,18411,9,8,9,A,
12/08/2008,18412,J,K,8,7,
12/08/2008,18413,8,Q,K,7,
12/08/2008,18414,7,J,J,K,
12/08/2008,18415,8,10,9,9,
12/08/2008,18416,9,A,9,10,
12/08/2008,18417,8,7,J,Q,
13/08/2008,18418,9,K,10,A,
13/08/2008,18419,10,K,10,J,
13/08/2008,18420,8,Q,Q,7,
13/08/2008,18421,10,9,A,J,
13/08/2008,18422,Q,Q,K,J,
13/08/2008,18423,Q,A,J,Q,
14/08/2008,18424,K,Q,A,10,
14/08/2008,18425,J,K,8,9,
14/08/2008,18426,8,10,Q,9,
14/08/2008,18427,Q,9,7,J,
14/08/2008,18428,A,10,A,Q,
14/08/2008,18429,A,8,Q,9,
15/08/2008,18430,J,J,A,9,
15/08/2008,18431,Q,A,A,K,
15/08/2008,18432,Q,7,9,K,
16/08/2008,18433,A,Q,J,10,
16/08/2008,18434,8,J,K,K,
17/08/2008,18435,7,7,A,J,
17/08/2008,18436,Q,K,10,Q,
17/08/2008,18437,7,J,10,10,
17/08/2008,18438,K,7,9,A,
17/08/2008,18439,7,Q,K,A,
17/08/2008,18440,10,J,7,A,
18/08/2008,18441,J,A,8,8,
18/08/2008,18442,9,K,A,9,
18/08/2008,18443,8,8,8,A,
18/08/2008,18444,9,9,K,8,
18/08/2008,18445,7,Q,Q,A,
18/08/2008,18446,8,K,8,8,
19/08/2008,18447,Q,9,9,8,
19/08/2008,18448,7,7,7,K,
19/08/2008,18449,K,8,Q,K,
19/08/2008,18450,A,Q,7,Q,
19/08/2008,18451,10,K,10,7,
19/08/2008,18452,8,9,A,8,
20/08/2008,18453,7,7,K,K,
20/08/2008,18454,10,K,7,8,
20/08/2008,18455,Q,A,J,J,
20/08/2008,18456,J,9,10,10,
20/08/2008,18457,10,9,9,K,
20/08/2008,18458,8,8,J,J,
21/08/2008,18459,9,A,8,9,
21/08/2008,18460,K,9,Q,9,
21/08/2008,18461,A,J,A,8,
21/08/2008,18462,A,7,10,Q,
21/08/2008,18463,Q,9,8,K,
21/08/2008,18464,9,8,8,Q,
22/08/2008,18465,10,A,K,A,
22/08/2008,18466,8,10,K,Q,
22/08/2008,18467,A,Q,K,9,
23/08/2008,18468,K,J,10,Q,
23/08/2008,18469,7,A,7,10,
24/08/2008,18470,A,8,7,A,
24/08/2008,18471,9,J,8,9,
24/08/2008,18472,A,J,7,10,
24/08/2008,18473,9,8,10,8,
24/08/2008,18474,Q,A,10,J,
24/08/2008,18475,A,10,7,A,
25/08/2008,18476,9,Q,9,A,
25/08/2008,18477,9,7,A,Q,
25/08/2008,18478,A,J,9,9,
25/08/2008,18479,A,10,8,Q,
25/08/2008,18480,Q,J,10,9,
25/08/2008,18481,10,9,8,10,
26/08/2008,18482,Q,J,10,10,
26/08/2008,18483,9,10,J,A,
26/08/2008,18484,9,10,A,J,
26/08/2008,18485,A,K,J,10,
26/08/2008,18486,J,A,7,K,
26/08/2008,18487,9,K,K,Q,
27/08/2008,18488,7,8,8,8,
27/08/2008,18489,7,7,10,J,
27/08/2008,18490,10,10,7,7,
27/08/2008,18491,A,8,A,Q,
27/08/2008,18492,8,8,K,10,
27/08/2008,18493,8,A,K,J,
28/08/2008,18494,7,9,8,K,
28/08/2008,18495,Q,10,K,10,
28/08/2008,18496,A,9,Q,9,
28/08/2008,18497,K,K,J,A,
28/08/2008,18498,9,10,8,9,
28/08/2008,18499,8,J,K,8,
29/08/2008,18500,A,10,8,K,
29/08/2008,18501,J,9,K,K,
29/08/2008,18502,10,8,A,A,
30/08/2008,18503,10,A,J,8,
30/08/2008,18504,J,Q,K,Q,
31/08/2008,18505,7,9,10,J,
31/08/2008,18506,7,7,7,10,
31/08/2008,18507,K,9,8,A,
31/08/2008,18508,7,7,8,K,
31/08/2008,18509,A,J,8,J,
31/08/2008,18510,A,9,A,Q,
01/09/2008,18511,J,J,7,K,
01/09/2008,18512,K,9,J,7,
01/09/2008,18513,A,8,J,Q,
01/09/2008,18514,K,8,9,K,
01/09/2008,18515,7,9,10,A,
01/09/2008,18516,10,7,Q,K,
02/09/2008,18517,K,K,8,J,
02/09/2008,18518,9,Q,J,J,
02/09/2008,18519,K,J,K,A,
02/09/2008,18520,A,J,Q,10,
02/09/2008,18521,7,K,7,8,
02/09/2008,18522,K,Q,K,10,
03/09/2008,18523,Q,10,A,J,
03/09/2008,18524,8,8,K,J,
03/09/2008,18525,J,10,K,8,
03/09/2008,18526,A,9,8,10,
03/09/2008,18527,8,K,9,K,
03/09/2008,18528,9,9,K,7,
04/09/2008,18529,Q,K,J,9,
04/09/2008,18530,Q,9,10,Q,
04/09/2008,18531,K,A,8,J,
04/09/2008,18532,J,8,A,9,
04/09/2008,18533,K,J,Q,K,
04/09/2008,18534,7,Q,A,A,
05/09/2008,18535,10,7,8,10,
05/09/2008,18536,8,8,Q,8,
05/09/2008,18537,Q,10,7,10,
06/09/2008,18538,J,8,10,Q,
06/09/2008,18539,7,Q,9,A,
07/09/2008,18540,10,Q,9,Q,
07/09/2008,18541,8,10,K,10,
07/09/2008,18542,10,J,J,9,
07/09/2008,18543,J,8,9,10,
07/09/2008,18544,K,7,8,9,
07/09/2008,18545,8,Q,8,Q,
08/09/2008,18546,J,7,Q,Q,
08/09/2008,18547,Q,8,10,J,
08/09/2008,18548,10,10,K,J,
08/09/2008,18549,J,9,K,K,
08/09/2008,18550,10,10,10,7,
08/09/2008,18551,K,K,J,K,
09/09/2008,18552,10,Q,Q,J,
09/09/2008,18553,7,7,7,A,
09/09/2008,18554,10,9,A,9,
09/09/2008,18555,10,Q,A,Q,
09/09/2008,18556,9,Q,K,8,
09/09/2008,18557,7,9,A,A,
10/09/2008,18558,Q,7,Q,J,
10/09/2008,18559,J,8,10,8,
10/09/2008,18560,A,10,7,10,
10/09/2008,18561,10,10,A,Q,
10/09/2008,18562,8,8,K,7,
10/09/2008,18563,Q,8,K,A,
11/09/2008,18564,9,8,A,8,
11/09/2008,18565,9,9,7,9,
11/09/2008,18566,Q,10,10,K,
11/09/2008,18567,Q,K,7,Q,
11/09/2008,18568,9,Q,A,A,
11/09/2008,18569,7,7,K,Q,
12/09/2008,18570,10,10,K,A,
12/09/2008,18571,K,A,J,K,
12/09/2008,18572,9,7,7,A,
13/09/2008,18573,K,Q,10,8,
13/09/2008,18574,10,8,9,10,
14/09/2008,18575,Q,A,J,7,
14/09/2008,18576,10,10,A,K,
14/09/2008,18577,Q,10,K,7,
14/09/2008,18578,9,7,Q,10,
14/09/2008,18579,A,8,8,9,
14/09/2008,18580,J,K,Q,9,
15/09/2008,18581,9,Q,A,7,
15/09/2008,18582,8,10,A,Q,
15/09/2008,18583,J,9,8,7,
15/09/2008,18584,K,A,8,K,
15/09/2008,18585,10,8,K,8,
15/09/2008,18586,J,K,K,A,
16/09/2008,18587,8,7,J,9,
16/09/2008,18588,Q,7,K,Q,
16/09/2008,18589,8,9,9,9,
16/09/2008,18590,8,Q,8,7,
16/09/2008,18591,Q,K,J,J,
16/09/2008,18592,K,10,Q,8,
17/09/2008,18593,9,Q,7,8,
17/09/2008,18594,A,Q,9,Q,
17/09/2008,18595,9,A,A,7,
17/09/2008,18596,7,7,7,A,
17/09/2008,18597,7,Q,Q,A,
17/09/2008,18598,10,J,10,9,
18/09/2008,18599,A,8,10,A,
18/09/2008,18600,Q,K,8,J,
18/09/2008,18601,J,K,K,9,
18/09/2008,18602,J,Q,8,7,
18/09/2008,18603,J,A,A,Q,
18/09/2008,18604,7,10,Q,J,
19/09/2008,18605,K,K,Q,A,
19/09/2008,18606,J,10,8,9,
19/09/2008,18607,10,8,9,9,
20/09/2008,18608,A,K,J,9,
20/09/2008,18609,8,Q,K,9,
21/09/2008,18610,J,J,10,7,
21/09/2008,18611,J,9,10,K,
21/09/2008,18612,A,9,Q,J,
21/09/2008,18613,10,10,7,10,
21/09/2008,18614,7,8,Q,J,
21/09/2008,18615,Q,7,7,J,
22/09/2008,18616,10,8,A,10,
22/09/2008,18617,7,J,9,Q,
22/09/2008,18618,J,8,10,J,
22/09/2008,18619,J,J,Q,Q,
22/09/2008,18620,8,7,10,9,
22/09/2008,18621,9,7,7,J,
23/09/2008,18622,7,8,7,7,
23/09/2008,18623,J,10,9,J,
23/09/2008,18624,10,8,7,7,
23/09/2008,18625,A,J,8,7,
23/09/2008,18626,9,J,9,Q,
23/09/2008,18627,A,8,J,Q,
24/09/2008,18628,A,Q,Q,8,
24/09/2008,18629,9,J,10,9,
24/09/2008,18630,9,9,Q,K,
24/09/2008,18631,A,Q,8,10,
24/09/2008,18632,J,J,9,8,
24/09/2008,18633,9,10,9,8,
25/09/2008,18634,Q,7,J,Q,
25/09/2008,18635,J,10,K,Q,
25/09/2008,18636,8,K,A,Q,
25/09/2008,18637,7,A,7,K,
25/09/2008,18638,Q,J,A,Q,
25/09/2008,18639,10,7,9,J,
26/09/2008,18640,Q,7,7,Q,
26/09/2008,18641,J,10,K,J,
26/09/2008,18642,Q,Q,10,A,
27/09/2008,18643,J,8,A,Q,
27/09/2008,18644,A,10,8,10,
28/09/2008,18645,Q,J,J,7,
